candidate_id,gross_list_status,gross_list_name,canonical_product_id,slug,brand,model,family,current_status,provisional_decision,final_decision,decision_change_reason,rank,score,confidence,trusted_active_total,safe_proposal_total,source_count,price_evidence,matchability_risk,variant_decision,query_readiness,main_reason,promotion_or_removal_trigger,evidence_basis,candidate_origin,hierarchy_role,kg_status,matcher_guard_conflict,lexical_clean_hits,lexical_nordic_de_hits
CAND-0715,not_on_gross_list,,,,Boss,Boss SD-1,Guitar effects,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,44,low,,,1,"lexical median 165 DKK (p25 158 / p75 5249, n=12)","contamination 0% (0 intent, 0 copy/reference)",Super Overdrive.,"brand in KG, product missing",Super Overdrive.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,12,0
CAND-0716,not_on_gross_list,,,,Electro-Harmonix,EHX Deluxe Memory Man (vintage MN3005),Guitar effects,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,37,low,,,0,,,Vintage big-box; highest value.,brand AND product missing from KG,Vintage big-box; highest value.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0717,not_on_gross_list,,,,Electro-Harmonix,EHX Deluxe Memory Man XO,Guitar effects,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,XO reissue.,brand AND product missing from KG,XO reissue.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0718,not_on_gross_list,,,,Electro-Harmonix,EHX Deluxe Memory Man 550-TT,Guitar effects,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Tap tempo 550ms.,brand AND product missing from KG,Tap tempo 550ms.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0719,not_on_gross_list,,,,Electro-Harmonix,EHX Deluxe Memory Man 1100-TT,Guitar effects,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Tap tempo 1100ms.,brand AND product missing from KG,Tap tempo 1100ms.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0720,not_on_gross_list,,,,Electro-Harmonix,EHX Memory Man Nano,Guitar effects,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,28,low,,,0,,,Nano format.,brand AND product missing from KG,Nano format.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0721,not_on_gross_list,,,,Tokai,Tokai Springy Sound,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,46,low,,,1,"lexical median 4900 DKK (p25 4900 / p75 4900, n=1)","contamination 0% (0 intent, 0 copy/reference)",Strat-type lawsuit era.,brand AND product missing from KG,Strat-type lawsuit era.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,1,1
CAND-0722,not_on_gross_list,,,,Tokai,Tokai Breezy Sound,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,33,low,,,0,,,Tele-type lawsuit era.,brand AND product missing from KG,Tele-type lawsuit era.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,0,0
CAND-0723,not_on_gross_list,,,,Tokai,Tokai Love Rock,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,34,low,,,0,,,LP-type.,brand AND product missing from KG,LP-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,0,0
CAND-0724,not_on_gross_list,,,,Tokai,Tokai ES models,Electric guitars,not_in_kg,,discovery_only,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,17,low,,,0,,,DISCOVERY: exact ES model numbers unresolved.,brand AND product missing from KG,DISCOVERY: exact ES model numbers unresolved.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,discovery_only,missing_from_kg,external_brand_token,0,0
CAND-0725,not_on_gross_list,,,,Greco,Greco Spacey Sound,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,33,low,,,0,,,Tele-type.,brand AND product missing from KG,Tele-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,0,0
CAND-0726,not_on_gross_list,,,,Greco,Greco Super Real,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,32,low,,,0,,,Series designation.,brand AND product missing from KG,Series designation.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,0,0
CAND-0727,not_on_gross_list,,,,Greco,Greco Mint Collection,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Series designation.,brand AND product missing from KG,Series designation.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,0,0
CAND-0728,not_on_gross_list,,,,Greco,Greco SA models,Electric guitars,not_in_kg,,discovery_only,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,17,low,,,0,,,DISCOVERY: exact SA model numbers unresolved.,brand AND product missing from KG,DISCOVERY: exact SA model numbers unresolved.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,discovery_only,missing_from_kg,external_brand_token,0,0
CAND-0729,not_on_gross_list,,,,Burny,Burny Super Grade,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,32,low,,,0,,,LP-type Super Grade.,brand AND product missing from KG,LP-type Super Grade.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,external_brand_token,0,0
CAND-0730,not_on_gross_list,,,,Fernandes,Fernandes The Function,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,28,low,,,0,,,Named series.,brand AND product missing from KG,Named series.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0731,not_on_gross_list,,,,Fernandes,Fernandes Revival Series,Electric guitars,not_in_kg,,discovery_only,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,17,low,,,0,,,DISCOVERY: exact Revival models unresolved.,brand AND product missing from KG,DISCOVERY: exact Revival models unresolved.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,discovery_only,missing_from_kg,,0,0
CAND-0732,not_on_gross_list,,,,Nash,Nash S-Model,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Relic S-type.,brand AND product missing from KG,Relic S-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0733,not_on_gross_list,,,,Nash,Nash T-Model,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Relic T-type.,brand AND product missing from KG,Relic T-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0734,not_on_gross_list,,,,Nash,Nash J-Model,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Relic J-Bass type.,brand AND product missing from KG,Relic J-Bass type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0735,not_on_gross_list,,,,Nash,Nash PB-Model,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Relic P-Bass type.,brand AND product missing from KG,Relic P-Bass type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0736,not_on_gross_list,,,,Suhr,Suhr Classic S,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,32,low,,,0,,,S-type boutique.,brand AND product missing from KG,S-type boutique.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0737,not_on_gross_list,,,,Suhr,Suhr Classic T,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,32,low,,,0,,,T-type boutique.,brand AND product missing from KG,T-type boutique.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0738,not_on_gross_list,,,,Heritage,Heritage H-150,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,32,low,,,0,,,LP-type.,brand AND product missing from KG,LP-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0739,not_on_gross_list,,,,Heritage,Heritage H-535,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,32,low,,,0,,,335-type.,brand AND product missing from KG,335-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0740,not_on_gross_list,,,,Eastman,Eastman SB59,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,31,low,,,0,,,LP-type.,brand AND product missing from KG,LP-type.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0741,not_on_gross_list,,,,Eastman,Eastman AR models,Electric guitars,not_in_kg,,discovery_only,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,17,low,,,0,,,DISCOVERY: exact AR model numbers unresolved.,brand AND product missing from KG,DISCOVERY: exact AR model numbers unresolved.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,discovery_only,missing_from_kg,,0,0
CAND-0742,not_on_gross_list,,,,Takamine,Takamine F-360S,Acoustic guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,30,low,,,0,,,Lawsuit-era; year evidence required.,brand AND product missing from KG,Lawsuit-era; year evidence required.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,matchable_canonical_product,missing_from_kg,,0,0
CAND-0743,not_on_gross_list,,,,Hansen,Hansen (brand discovery),Electric guitars,not_in_kg,,discovery_only,New in Prompt 04 music-vertical overlay (user_authoritative_addition).,,17,low,,,0,,,DISCOVERY: no product/model identity established.,"brand in KG, product missing",DISCOVERY: no product/model identity established.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,user_authoritative_addition,discovery_only,missing_from_kg,,0,0
CAND-0744,not_on_gross_list,,83ef96d8-49a1-46c4-aca3-d910025be38e,fender-fender-fender-player-ii-mustang-pj-bass-coral-red,Fender,Fender Mustang,Electric guitars,standard/qa_only,,excluded,New in Prompt 04 music-vertical overlay (assistant_obvious_challenger).,,48,low,0,0,3,"lexical median 5506 DKK (p25 2340 / p75 9303, n=6)","contamination 0% (0 intent, 0 copy/reference)",Short scale; excludes Mustang Bass.,KG product exists,Short scale; excludes Mustang Bass.,Supply or contamination drift.,lexical_title_evidence_only,assistant_obvious_challenger,matchable_canonical_product,exact_kg_product,,6,2
CAND-0745,not_on_gross_list,,,,Gibson,Gibson Firebird,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (assistant_obvious_challenger).,,45,low,,,3,"lexical median 820 DKK (p25 194 / p75 14500, n=3)","contamination 0% (0 intent, 0 copy/reference)",Distinct body.,"brand in KG, product missing",Distinct body.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,assistant_obvious_challenger,matchable_canonical_product,missing_from_kg,,3,2
CAND-0746,not_on_gross_list,,,,Gibson,Gibson Explorer,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (assistant_obvious_challenger).,,40,low,,,1,"lexical median 97171 DKK (p25 486 / p75 97171, n=2)","contamination 33% (1 intent, 0 copy/reference)",Distinct body.,"brand in KG, product missing",Distinct body.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,assistant_obvious_challenger,matchable_canonical_product,missing_from_kg,,2,0
CAND-0747,not_on_gross_list,,,,Gibson,Gibson Flying V,Electric guitars,not_in_kg,,excluded,New in Prompt 04 music-vertical overlay (assistant_obvious_challenger).,,48,low,,,1,"lexical median 468 DKK (p25 468 / p75 486, n=4)","contamination 0% (0 intent, 0 copy/reference)",Distinct body.,"brand in KG, product missing",Distinct body.,"Create the KG product, then convert lexical evidence into matcher proposals.",lexical_title_evidence_only,assistant_obvious_challenger,matchable_canonical_product,missing_from_kg,,4,0
