candidate_id,source_origin,source_row_label,brand,family_or_model,hierarchy_role,reconciliation_state,kg_mapping,canonical_product_id,slug,final_decision,score,confidence,lifecycle_proposal,decision_reason
OV-0142,assistant_obvious_challenger,Guild D-55,Guild,Guild Acoustic / Guild D-55,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,34,low,support=known;visibility=private;monitoring=none,Flagship dreadnought.
OV-0143,assistant_obvious_challenger,Taylor 814ce,Taylor,Taylor Acoustic / Taylor 814ce,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,33,low,support=known;visibility=private;monitoring=none,Flagship GA.
OV-0144,assistant_obvious_challenger,Boss CE-1,Boss,Boss Chorus / Boss CE-1,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,48,low,support=known;visibility=private;monitoring=none,Chorus Ensemble; vintage.
OV-0145,assistant_obvious_challenger,Boss DM-2,Boss,Boss Delay / Boss DM-2,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,34,low,support=known;visibility=private;monitoring=none,Analog delay; vintage.
OV-0146,assistant_obvious_challenger,Boss DM-2W,Boss,Boss Delay / Boss DM-2W,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,31,low,support=known;visibility=private;monitoring=none,Waza Craft reissue.
OV-0147,assistant_obvious_challenger,Boss OD-1,Boss,Boss Drive / Boss OD-1,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,35,low,support=known;visibility=private;monitoring=none,Overdrive; vintage.
OV-0148,assistant_obvious_challenger,Boss HM-2,Boss,Boss Drive / Boss HM-2,matchable_canonical_product,overlay_addition,exact_kg_product,9b4aeeb4-2fc8-47fd-ae88-319220756c94,boss-boss-boss-hm-2-heavy-metal-pedal--black-label-made-in-japan-1985-w-box--serial-no-573600-1985,excluded,46,low,support=known;visibility=private;monitoring=none,Swedish death metal chainsaw.
OV-0149,assistant_obvious_challenger,Boss BD-2,Boss,Boss Drive / Boss BD-2,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,41,low,support=known;visibility=private;monitoring=none,Blues Driver.
OV-0150,assistant_obvious_challenger,EHX Big Muff Pi Triangle,Electro-Harmonix,EHX Big Muff / EHX Big Muff Pi Triangle,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,36,low,support=known;visibility=private;monitoring=none,V1 Triangle.
OV-0151,assistant_obvious_challenger,EHX Big Muff Pi Ram's Head,Electro-Harmonix,EHX Big Muff / EHX Big Muff Pi Ram's Head,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,36,low,support=known;visibility=private;monitoring=none,V2.
OV-0152,assistant_obvious_challenger,EHX Big Muff Pi Russian,Electro-Harmonix,EHX Big Muff / EHX Big Muff Pi Russian,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,34,low,support=known;visibility=private;monitoring=none,Sovtek era.
OV-0153,assistant_obvious_challenger,EHX Big Muff Pi Op-Amp,Electro-Harmonix,EHX Big Muff / EHX Big Muff Pi Op-Amp,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,35,low,support=known;visibility=private;monitoring=none,V4 IC version.
OV-0154,assistant_obvious_challenger,EHX Big Muff Pi (current),Electro-Harmonix,EHX Big Muff / EHX Big Muff Pi (current),matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,30,low,support=known;visibility=private;monitoring=none,Current production baseline.
OV-0155,assistant_obvious_challenger,Ibanez TS808,Ibanez,Ibanez Tube Screamer / Ibanez TS808,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,37,low,support=known;visibility=private;monitoring=none,Original/reissue split pending.
OV-0156,assistant_obvious_challenger,Ibanez TS9,Ibanez,Ibanez Tube Screamer / Ibanez TS9,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,35,low,support=known;visibility=private;monitoring=none,Distinct circuit.
OV-0157,assistant_obvious_challenger,Pro Co RAT / RAT2,Pro Co,Pro Co RAT / Pro Co RAT / RAT2,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,34,low,support=known;visibility=private;monitoring=none,Vintage variants only where reliable.
OV-0158,assistant_obvious_challenger,Klon Centaur,Klon,Klon / Klon Centaur,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,40,low,support=known;visibility=private;monitoring=none,Extreme value; boutique.
OV-0159,assistant_obvious_challenger,Klon KTR,Klon,Klon / Klon KTR,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,34,low,support=known;visibility=private;monitoring=none,Production version; separate price.
OV-0160,assistant_obvious_challenger,MXR Phase 90,MXR,MXR Phase 90 / MXR Phase 90,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,32,low,support=known;visibility=private;monitoring=none,Vintage/reissue split where evidence supports.
OV-0161,assistant_obvious_challenger,Strymon TimeLine,Strymon,Strymon TimeLine / Strymon TimeLine,matchable_canonical_product,overlay_addition,exact_kg_product,f0bf6aa4-4c4b-46e2-92da-d886110b4c53,strymon-timeline,reserve,67,medium,support=reserve;visibility=private;monitoring=none,Liquidity challenger.
OV-0162,assistant_obvious_challenger,Fender Deluxe Reverb (vintage),Fender,Fender Deluxe Reverb / Fender Deluxe Reverb (vintage),matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,43,low,support=known;visibility=private;monitoring=none,Blackface/silverface vintage.
OV-0163,assistant_obvious_challenger,Fender '65 Deluxe Reverb Reissue,Fender,Fender Deluxe Reverb / Fender '65 Deluxe Reverb Reissue,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,37,low,support=known;visibility=private;monitoring=none,Reissue line.
OV-0164,assistant_obvious_challenger,Fender '68 Custom Deluxe Reverb,Fender,Fender Deluxe Reverb / Fender '68 Custom Deluxe Reverb,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,35,low,support=known;visibility=private;monitoring=none,Custom line.
OV-0165,assistant_obvious_challenger,Fender Tone Master Deluxe Reverb,Fender,Fender Deluxe Reverb / Fender Tone Master Deluxe Reverb,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,32,low,support=known;visibility=private;monitoring=none,Digital; separate market.
OV-0166,assistant_obvious_challenger,Fender Princeton Reverb (vintage),Fender,Fender Princeton Reverb / Fender Princeton Reverb (vintage),matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,37,low,support=known;visibility=private;monitoring=none,Vintage.
OV-0167,assistant_obvious_challenger,Fender '65 Princeton Reverb Reissue,Fender,Fender Princeton Reverb / Fender '65 Princeton Reverb Reissue,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,23,low,support=known;visibility=private;monitoring=none,Reissue.
OV-0168,assistant_obvious_challenger,Fender Tone Master Princeton Reverb,Fender,Fender Princeton Reverb / Fender Tone Master Princeton Reverb,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,23,low,support=known;visibility=private;monitoring=none,Digital.
OV-0169,assistant_obvious_challenger,Fender Twin Reverb (vintage),Fender,Fender Twin Reverb / Fender Twin Reverb (vintage),matchable_canonical_product,overlay_addition,missing_from_kg,,,reserve,50,low,support=reserve;visibility=private;monitoring=none,Vintage.
OV-0170,assistant_obvious_challenger,Fender '65 Twin Reverb Reissue,Fender,Fender Twin Reverb / Fender '65 Twin Reverb Reissue,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,23,low,support=known;visibility=private;monitoring=none,Reissue.
OV-0171,assistant_obvious_challenger,Fender Tone Master Twin Reverb,Fender,Fender Twin Reverb / Fender Tone Master Twin Reverb,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,23,low,support=known;visibility=private;monitoring=none,Digital.
OV-0172,assistant_obvious_challenger,Marshall JTM45,Marshall,Marshall Vintage / Marshall JTM45,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,39,low,support=known;visibility=private;monitoring=none,Earliest circuit.
OV-0173,assistant_obvious_challenger,Marshall Super Lead / Plexi,Marshall,Marshall Vintage / Marshall Super Lead / Plexi,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,47,low,support=known;visibility=private;monitoring=none,1959SLP family.
OV-0174,assistant_obvious_challenger,Marshall JCM800 2203,Marshall,Marshall JCM800 / Marshall JCM800 2203,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,38,low,support=known;visibility=private;monitoring=none,Master volume 100W.
OV-0175,assistant_obvious_challenger,Marshall JCM800 2204,Marshall,Marshall JCM800 / Marshall JCM800 2204,matchable_canonical_product,overlay_addition,missing_from_kg,,,reserve,51,low,support=reserve;visibility=private;monitoring=none,Master volume 50W.
OV-0176,assistant_obvious_challenger,Vox AC30 (vintage),Vox,Vox AC30 / Vox AC30 (vintage),matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,47,low,support=known;visibility=private;monitoring=none,Vintage AC30 family.
OV-0177,assistant_obvious_challenger,Vox AC30 (modern/reissue),Vox,Vox AC30 / Vox AC30 (modern/reissue),discovery_only,overlay_addition,missing_from_kg,,,discovery_only,17,low,registry_only:not_a_match_target,DISCOVERY: modern sub-model boundary unreliable.
OV-0178,assistant_obvious_challenger,Mesa/Boogie Dual Rectifier,Mesa/Boogie,Mesa Rectifier / Mesa/Boogie Dual Rectifier,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,34,low,support=known;visibility=private;monitoring=none,High-gain reference.
OV-0179,assistant_obvious_challenger,Mesa/Boogie Mark IIC+,Mesa/Boogie,Mesa Mark / Mesa/Boogie Mark IIC+,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,38,low,support=known;visibility=private;monitoring=none,Collector tier.
OV-0180,assistant_obvious_challenger,Roland JC-120,Roland,Roland JC-120 / Roland JC-120,matchable_canonical_product,overlay_addition,partial_family_multiple_kg_rows,,,reserve,57,low,support=reserve;visibility=private;monitoring=none,Jazz Chorus.
OV-0181,assistant_obvious_challenger,Ampeg B-15,Ampeg,Ampeg Bass / Ampeg B-15,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,36,low,support=known;visibility=private;monitoring=none,Portaflex.
OV-0182,assistant_obvious_challenger,Ampeg SVT,Ampeg,Ampeg Bass / Ampeg SVT,matchable_canonical_product,overlay_addition,missing_from_kg,,,excluded,37,low,support=known;visibility=private;monitoring=none,Reference bass head.
RC-0001,prompt03_reconstruction,TimeLine,Strymon,TimeLine,,not_on_gross_list,exact_kg_product,f0bf6aa4-4c4b-46e2-92da-d886110b4c53,strymon-timeline,superseded_by_variant,64,medium,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Strymon TimeLine'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0002,prompt03_reconstruction,ATR-700,Ampex,ATR-700,,not_on_gross_list,exact_kg_product,ff6e70e8-3bad-4062-a0fe-063622e813f0,ampex-atr-700,incumbent_removed,35,medium,support=reserve;visibility=private;monitoring=none,Unchanged from Prompt 03 (incumbent removal); now also shown to be OFF the gross list.
RC-0003,prompt03_reconstruction,207,Wurlitzer,207,,not_on_gross_list,exact_kg_product,d9bd7176-0ecb-4f45-a6ad-1a59b96c8001,wurlitzer-207,incumbent_removed,33,medium,support=reserve;visibility=private;monitoring=none,Unchanged from Prompt 03 (incumbent removal); now also shown to be OFF the gross list.
RC-0004,prompt03_reconstruction,yamaha-dx7iid-dx7iifd,Yamaha,,,not_on_gross_list,exact_kg_product,edf4be31-0e24-4c68-8e2a-c97e52840d36,yamaha-dx7iid-dx7iifd,out_of_gross_list_high_evidence,30,low,support=known;visibility=private;monitoring=none,NEW: reverses the Prompt 03 DX7/DX7 II combine.
RC-0005,prompt03_reconstruction,ES-335,Gibson,ES-335,,not_on_gross_list,exact_kg_product,c716d85e-a9b1-4ccf-b96c-387589a73d49,gibson-es-335,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Gibson ES family'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0006,prompt03_reconstruction,Jazz Bass,Fender,Jazz Bass,,not_on_gross_list,exact_kg_product,f4cb848f-c67f-4648-8f02-f9371c7d099a,fender-jazz-bass,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Fender Jazz Bass'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0007,prompt03_reconstruction,Precision Bass,Fender,Precision Bass,,not_on_gross_list,exact_kg_product,58cb4b2e-6c45-4fa7-8f44-5b8c58fe8920,fender-precision-bass,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Fender Precision Bass'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0008,prompt03_reconstruction,Telecaster,Fender,Telecaster,,not_on_gross_list,exact_kg_product,1aed57d4-8972-42c2-bf39-682d3f595b94,fender-telecaster,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Fender Telecaster'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0009,prompt03_reconstruction,Stratocaster,Fender,Stratocaster,,not_on_gross_list,exact_kg_product,f3de125a-453e-460f-bc2f-b50ae7dbffab,fender-stratocaster,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Fender Stratocaster'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0010,prompt03_reconstruction,Les Paul,Gibson,Les Paul,,not_on_gross_list,exact_kg_product,776dff2d-15eb-42fe-8202-471f0feebbb6,gibson-les-paul,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Gibson Les Paul'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0011,prompt03_reconstruction,J-45,Gibson,J-45,,not_on_gross_list,exact_kg_product,22325142-9c6a-47d8-809f-b9a5913355cd,gibson-j-45,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Gibson J-45'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0012,prompt03_reconstruction,Hummingbird,Gibson,Hummingbird,,not_on_gross_list,exact_kg_product,c857b33b-9d55-4fc2-b8ff-150c41017a9f,gibson-hummingbird,superseded_by_variant,,,registry_only:superseded,Prompt 04: replaced by the more precise music-vertical overlay row 'Gibson Hummingbird'. The Prompt 03A row treated the family label as a single product; the overlay resolves it to a navigation family plus concrete matchable children.
RC-0013,prompt03_reconstruction,OB-X8,Oberheim,OB-X8,,not_on_gross_list,exact_kg_product,4a8de23d-fc30-4e9b-bd3b-362d6218148a,oberheim-ob-x8,out_of_gross_list_high_evidence,,,support=known;visibility=private;monitoring=none,Retained from Prompt 03 (core); absent from the authoritative 336-family gross list.
